,Title,Author,Subject1,Subject2,Subject3,Num_Downloads,Word_Count,Language,Release_Date
7286,"Gas and Oil Engines, Simply Explained",Walter C. Runciman,Internal combustion engines,NA,NA,25,14828,English,2008-11-17
7287,"Golden Days for Boys and Girls, Volume VIII, No 25: May 21, 1887",Various,Children's literature -- Periodicals,NA,NA,56,46347,English,2008-11-17
7288,The Life of Trust: Being a Narrative of the Lord's Dealings With George Müll,e Life of Trust: Being a Narrative of the Lord's Dealings With George Müller,Prayer,Orphanages -- Great Britain,NA,67,159158,English,2008-11-17
7289,The Life of Napoleon Bonaparte. Vol. 3 (of 4),William Milligan Sloane,"Napoleon I, Emperor of the French, 1769-1821","France -- History -- Consulate and First Empire, 1799-1815",NA,29,125793,English,2008-11-17
7290,Kauneuden kirous,Wilhelm Heinrich Riehl,German fiction -- Translations into Finnish,NA,NA,1,10985,Finnish,2008-11-17
7291,文中子中說,Tong Wang,Conduct of life,"Philosophy, Chinese",NA,10,1366,Chinese,2008-11-18
7292,夢溪筆談,Kuo Shen,"China -- History -- Song dynasty, 960-1279 -- Anecdotes",NA,NA,38,3433,Chinese,2008-11-18
7293,A sketch of the life and services of Gen. Otho Holland Williams,Osmond Tiffany,"United States -- History -- Revolution, 1775-1783 -- Personal narratives","Williams, Otho Holland, 1747-1794","Maryland -- History -- Revolution, 1775-1783",7,11196,English,2008-11-19
7294,方言,Xiong Yang,Chinese language -- Dialects,NA,NA,10,1182,Chinese,2008-11-19
7295,Amparo (Memorias de un loco),Manuel Fernández y González,Fiction,NA,NA,8,28280,Spanish,2008-11-19
7296,La Becquée,René Boylesve,French fiction -- 20th century,NA,NA,7,52453,French,2008-11-19
7297,"Path Flower, and Other Verses",Olive Tilford Dargan,American poetry,NA,NA,8,13088,English,2008-11-20
7298,Marvel Carbureter and Heat Control,Anonymous,Automobiles -- Motors -- Carburetors,NA,NA,27,3433,English,2008-11-20
7299,Nothing to Say,Q. K. Philander Doesticks,Poetry,NA,NA,9,3000,English,2008-11-20
7300,"The Young Adventurer; or, Tom's Trip Across the Plains",Jr. Horatio Alger,Conduct of life -- Fiction,Robbers and outlaws -- Fiction,Overland journeys to the Pacific -- Fiction,11,43429,English,2008-11-20
7301,Συριανά Διηγήματα,Emmanouel D. Rhoides,Short stories,"Greek fiction, Modern",NA,20,46048,Greek,2008-11-20
7302,鄰女語,Youhuanyusheng,"Beijing (China) -- History -- Siege, 1900 -- Fiction","China -- History -- Boxer Rebellion, 1899-1901 -- Fiction",NA,8,1877,Chinese,2008-11-20
7303,Les Corneilles,aîné J.-H. Rosny,French fiction -- 19th century,NA,NA,11,44213,French,2008-11-20
7304,Scènes préhistoriques,aîné J.-H. Rosny,Prehistoric peoples -- Fiction,NA,NA,10,3406,French,2008-11-20
7305,The Rural Life Problem of the United States,Sir Horace Curzon Plunkett,Farm life,Natural resources,NA,13,26382,English,2008-11-21
7306,"An interesting journal of Abner Stocking of Chatham, Connecticut",Abner Stocking,"United States -- History -- Revolution, 1775-1783 -- Personal narratives","Canadian Invasion, 1775-1776",NA,10,9720,English,2008-11-21
7307,The Last American,John Ames Mitchell,Science fiction,NA,NA,28,10146,English,2008-11-21
7308,Les poésies de Sapho de Lesbos,Sappho,Sappho -- Translations into French,Women -- Greece -- Poetry,Lesbos (Greece : Municipality) -- Poetry,26,5203,French,2008-11-21
7309,De Reis naar de Maan in 28 dagen en 12 uren,Jules Verne,Science fiction,Space flight to the moon -- Fiction,Moon -- Fiction,18,67459,Dutch,2008-11-21
7310,"O Oraculo do Passado, do presente e do Futuro (2/7)",Bento Serrano,Divination,NA,NA,7,10019,Portuguese,2008-11-22
7311,Chronica de El-Rei D. Sancho II,Rui de Pina,"Sancho II, King of Portugal, 1207-1248","Portugal -- History -- Sancho II, 1223-1248",NA,12,12692,Portuguese,2008-11-22
7312,Nero,Jacob Abbott,"Nero, Emperor of Rome, 37-68","Rome -- History -- Nero, 54-68",NA,33,60474,English,2008-11-22
7313,Le Japon,comte de Charles Montblanc,Japan,NA,NA,6,15833,French,2008-11-22
7314,Cours familier de Littérature - Volume 06,Alphonse de Lamartine,Literature -- History and criticism,French literature -- History and criticism,France -- Politics and government -- 1789-1900,9,83804,French,2008-11-22
7315,Όρνιθες,Aristophanes,Comedies,Birds -- Drama,Athens (Greece) -- Social life and customs -- Drama,36,21408,Greek,2008-11-22
7316,That Gospel Sermon on the Blessed Hope,Dwight Lyman Moody,Sermons,NA,NA,6,4737,English,2008-11-23
7317,The Cheerful Smugglers,Ellis Parker Butler,Humorous stories,Family life -- Fiction,Saving and investment -- Fiction,4,28485,English,2008-11-23
7318,Pung Chow,Lew Lysle Harr,Mah jong,NA,NA,19,12952,English,2008-11-23
7319,Valkoisia öitä,Fyodor Dostoyevsky,Russian fiction -- Translations into Finnish,NA,NA,5,13938,Finnish,2008-11-24
7320,"St. John's College, Cambridge",Robert Forsyth Scott,St. John's College (University of Cambridge) -- History,NA,NA,19,21146,English,2008-11-24
7321,Fairy Book,Sophie May,Fairy tales,NA,NA,25,23123,English,2008-11-24
7322,An Appeal to the British Nation on the Humanity and Policy of Forming a Nation, Appeal to the British Nation on the Humanity and Policy of Forming a National,Lifesaving -- Great Britain,Shipwrecks,NA,2,12179,English,2008-11-24
7323,Bird of Paradise,Ada Leverson,Fiction,NA,NA,18,57789,English,2008-11-24
7324,Where Deep Seas Moan,E. Gallienne Robin,Guernsey (Channel Islands) -- Fiction,NA,NA,6,20675,English,2008-11-24
7325,My Sword's My Fortune: A Story of Old France,Herbert Hayens,France -- History -- 17th century -- Fiction,NA,NA,8,97318,English,2008-11-25
7326,Diccionario Bagobo-Español,Mateo Gisbert,Bagobo language -- Dictionaries -- Spanish,Spanish language -- Dictionaries -- Bagobo,NA,24,10882,Spanish,2008-11-25
7327,Agricultural Implements and Machines in the Collection of the National Museum ,ricultural Implements and Machines in the Collection of the National Museum of,Agricultural implements -- United States -- Exhibitions,Agricultural machinery -- United States -- Exhibitions,NA,30,26769,English,2008-11-25
7328,駐春園小史,Wuhangyeke,NA,NA,NA,17,1940,Chinese,2008-11-26
7329,唐鍾馗平鬼傳,Dongshanyunzhongdaoren,NA,NA,NA,6,1362,Chinese,2008-11-26
7330,綠牡丹,Anonymous,NA,NA,NA,22,5925,Chinese,2008-11-26
7331,飛跎全傳,Zou Bixian,"Chinese fiction -- Qing dynasty, 1644-1912",NA,NA,10,1487,Chinese,2008-11-26
7332,後西游記,Xuahua Biao,NA,NA,NA,47,4720,Chinese,2008-11-26
7333,Pan and Æolus: Poems,Charles Hamilton Musgrove,Poetry,NA,NA,7,11991,English,2008-11-26
7334,Africa Orrenda,Mario Rapisardi,Italy -- Colonies -- Africa -- Poetry,NA,NA,7,0,Italian,2008-11-26
7335,De grondbeginselen der Nederlandsche spelling,L. A. te Winkel,Dutch language -- Orthography and spelling,NA,NA,14,76935,Dutch,2008-11-26
7336,Three Women,Ella Wheeler Wilcox,Poetry,NA,NA,10,26765,English,2008-11-27
7337,From the Car Behind,Eleanor M. Ingram,Automobile racing -- Fiction,NA,NA,15,60780,English,2008-11-27
7338,"Baseball Joe Around the World; or, Pitching on a Grand Tour",Lester Chadwick,Baseball -- Juvenile fiction,NA,NA,9,50756,English,2008-11-27
7339,The Pagan Madonna,Harold MacGrath,Adventure stories,Pirates -- Fiction,Mystery fiction,8,58161,English,2008-11-27
7340,Outdoor Sketching,Francis Hopkinson Smith,Landscape painting,Landscape drawing,NA,64,21833,English,2008-11-27
7341,"Mother Earth, Vol. 1 No. 4, June 1906",Various,Anarchism -- Periodicals,NA,NA,34,23205,English,2008-11-27
7342,Athalie,Robert W. Chambers,Man-woman relationships -- Fiction,Paranormal fiction,NA,12,93249,English,2008-11-27
7343,Fireside Stories for Girls in Their Teens,Margaret W. Eggleston,Short stories,Girls -- Conduct of life -- Juvenile fiction,NA,50,40260,English,2008-11-27
7344,The Faithful Promiser,John R. Macduff,Devotional exercises,NA,NA,11,8950,English,2008-11-28
7345,"La Russie en 1839, Volume IV",marquis de Astolphe Custine,Russia -- Description and travel,NA,NA,11,9163,French,2008-11-28
7346,"Grandmother Puss; Or, The grateful mouse",Unknown,Mice -- Juvenile fiction,Cats -- Juvenile fiction,NA,5,1604,English,2008-11-28
7347,Appearances: Being Notes of Travel,G. Lowes Dickinson,United States -- Civilization,East Asia -- Description and travel,"Civilization, Oriental",16,51441,English,2008-11-28
7348,The 2007 CIA World Factbook,United States. Central Intelligence Agency,"World politics -- Handbooks, manuals, etc.","Geography -- Handbooks, manuals, etc.","Political science -- Handbooks, manuals, etc.",47,1456,English,2008-11-28
7349,Personal Friendships of Jesus,J. R. Miller,Jesus Christ -- Friends and associates,NA,NA,4,0,English,2008-11-28
7350,"Noites de insomnia, offerecidas a quem não póde dormir. Nº 06 (de 1","ites de insomnia, offerecidas a quem não póde dormir. Nº 06 (de 12)",Portuguese literature -- 19th century,NA,NA,4,17709,Portuguese,2008-11-28
7351,Jeremiah : Being The Baird Lecture for 1922,George Adam Smith,Jeremiah (Biblical prophet),"Bible. Jeremiah -- Criticism, interpretation, etc.",NA,12,89194,English,2008-11-28
7352,Shapes that Haunt the Dusk,Henry Mills Alden and William Dean Howells,"Short stories, American",NA,NA,42,62051,English,2008-11-28
7353,Indian Conjuring,L. H. Branson,Magic tricks,NA,NA,24,14517,English,2008-11-28
7354,"Archæological Essays, Vol. 1",James Young Simpson,Archaeology,NA,NA,9,88016,English,2008-11-28
7355,Shoe-Bar Stratton,Joseph Bushnell Ames,Western stories,Ranching -- West (U.S.) -- Fiction,NA,16,75996,English,2008-11-28
7356,Chelsea,G. E. Mitton,"Chelsea (London, England) -- Description and travel",NA,NA,23,23533,English,2008-11-28
7357,The Landing of the Pilgrims,Henry Fisk Carlton,Pilgrims (New Plymouth Colony) -- Drama,Radio plays,NA,12,5028,English,2008-11-29
7358,Olocausto,Alfredo Oriani,Italian fiction -- 20th century,NA,NA,2,42212,Italian,2008-11-29
7359,Rassegnazione: Romanzo,Luigi Capuana,Fiction,NA,NA,6,53800,Italian,2008-11-29
7360,"Punch or the London Charivari, September 9, 1914",Various,English wit and humor -- Periodicals,NA,NA,11,12984,English,2008-11-29
7361,As concessões de direitos magestaticos a emprezas mercantis para o ultram, concessões de direitos magestaticos a emprezas mercantis para o ultramar,Maritime law -- Portugal,Merchant marine -- Portugal,NA,9,5749,Portuguese,2008-11-29
7362,The Chronicles of a Gay Gordon,J. M. Gordon,"Gordon, J. M. (Joseph Maria), 1856-1929",Generals -- England -- Biography,NA,112,101301,English,2008-11-29
7363,Burl,Morrison Heady,Christian fiction,Methodists -- Fiction,NA,11,57716,English,2008-11-29
7364,A Filha do Arcediago,Camilo Castelo Branco,Portuguese fiction -- 19th century,NA,NA,14,75198,Portuguese,2008-11-29
7365,Tales of Space and Time,H. G. Wells,"Science fiction, English",NA,NA,402,72413,English,2008-11-30
7366,A Journey in Russia in 1858,Robert Heywood,Russia -- Description and travel,NA,NA,10,12527,English,2008-11-30
7367,The Art of Stage Dancing,Ned Wayburn,Dance,NA,NA,53,110413,English,2008-11-30
7368,The Cult of Incompetence,Émile Faguet,Democracy,France -- Politics and government,Mental efficiency,33,46220,English,2008-11-30
7369,Spasimo,Federico De Roberto,Italian fiction,NA,NA,3,59537,Italian,2008-11-30
7370,Poems,Mary Baker Eddy,Poetry,NA,NA,45,8398,English,2008-11-30
7371,"The Diplomatic Correspondence of the American Revolution, Vol. 01",Jared Sparks,United States -- Foreign relations -- 1775-1783,"United States -- History -- Revolution, 1775-1783 -- Sources",NA,7,150592,English,2008-12-01
7372,"The Diplomatic Correspondence of the American Revolution, Vol. 08",Jared Sparks,United States -- Foreign relations -- 1775-1783,"United States -- History -- Revolution, 1775-1783 -- Sources",NA,16,152506,English,2008-12-01
7373,"Flora Lyndsay; or, Passages in an Eventful Life, Vol. I.",Susanna Moodie,Fiction,NA,NA,2,66536,English,2008-12-01
7374,"A Young Man in a Hurry, and Other Short Stories",Robert W. Chambers,Short stories,United States -- Social life and customs -- Fiction,NA,41,64424,English,2008-12-01
7375,If Winter Don't,Barry Pain,Parodies,"Hutchinson, A. S. M. (Arthur Stuart-Menteth), 1880-1971. If winter comes",NA,20,18299,English,2008-12-01
7376,Matkustus Argentinassa ja Uruguayssa,Arno Donner,Argentina,Uruguay,NA,3,37156,Finnish,2008-12-01
7377,A Little Maid of Massachusetts Colony,Alice Turner Curtis,"United States -- History -- Revolution, 1775-1783 -- Juvenile fiction","Massachusetts -- History -- Revolution, 1775-1783 -- Juvenile fiction",NA,7,42020,English,2008-12-01
7378,The Story of the Heavens,Robert S. Ball,Astronomy,NA,NA,71,199269,English,2008-12-01
7379,"Les Contemporains, 5ème Série",Jules Lemaître,French literature -- 19th century -- History and criticism,"Authors, French",NA,19,74520,French,2008-12-01
7380,"Histoire du Consulat et de l'Empire, (Vol. 01 / 20)",Adolphe Thiers,"France -- History -- Consulate and First Empire, 1799-1815",NA,NA,14,127589,French,2008-12-01
7381,"Histoire du Consulat et de l'Empire, (Vol. 02 / 20)",Adolphe Thiers,"France -- History -- Consulate and First Empire, 1799-1815",NA,NA,11,118654,French,2008-12-01
7382,The Sequel,George A. Taylor,"World War, 1914-1918 -- Fiction",NA,NA,1,37131,English,2008-12-02
7383,Master of None,Neil Goble,Science fiction,Short stories,NA,12,4850,English,2008-12-02
7384,The Regent's Daughter,Alexandre Dumas,"Orléans, Philippe, duc d', 1674-1723 -- Fiction","France -- History -- Regency, 1715-1723 -- Fiction",NA,24,85579,English,2008-12-02
7385,The Conspirators,Alexandre Dumas,"Orléans, Philippe, duc d', 1674-1723 -- Fiction","France -- History -- Regency, 1715-1723 -- Fiction","Cellamare Conspiracy, 1718 -- Fiction",35,131336,English,2008-12-02
7386,"House of John Procter, Witchcraft Martyr, 1692",William P. Upham,"Procter, John, 1632-1692",Peabody (Mass.) -- History,NA,26,5785,English,2008-12-02
7387,Biographia do Padre José Agostinho de Macedo,Joaquim Lopes Carreira de Melo,"Macedo, José Agostinho de, 1761-1831",NA,NA,13,10038,Portuguese,2008-12-02
7388,Sociologia Chinesa: Autoplastia,Daniel Jerome Macgowan,"Abnormalities, Human","Deformities, Artificial","Surgery, Unnecessary",13,1409,Portuguese,2008-12-02
7389,Ίων,Euripides,Tragedies,Ion (Mythological character) -- Drama,NA,16,15276,Greek,2008-12-02
7390,Apotheose Camoneana,Xavier de Carvalho,"Camões, Luís de, 1524?-1580",NA,NA,4,1289,Portuguese,2008-12-02
7391,The Mouse and the Christmas Cake,Anonymous,Christmas -- Juvenile poetry,NA,NA,19,703,English,2008-12-02
7392,Lease to Doomsday,Lee Archer,Science fiction,Short stories,NA,11,5478,English,2008-12-02
7393,Medal of Honor,Mack Reynolds,Science fiction,NA,NA,14,10338,English,2008-12-02
7394,A New Guide for Emigrants to the West,John Mason Peck,Mississippi River Valley,Ohio River Valley,"Northwest, Old",22,84548,English,2008-12-03
7395,The Slave of Silence,Fred M. White,Mystery fiction,NA,NA,43,87524,English,2008-12-03
7396,"Proud Signild, and Other Ballads",Thomas James Wise and George Borrow,Ballads,English poetry,NA,8,2801,English,2008-12-03
7397,De wonderstraal; gevolgd door Tien uren op jacht,Jules Verne,Arranged marriage -- Fiction,Hebrides (Scotland) -- Fiction,NA,18,63629,Dutch,2008-12-03
7398,雞肋編,Chuo Zhuang,"China -- History -- Song dynasty, 960-1279 -- Anecdotes",NA,NA,26,2001,Chinese,2008-12-03
7399,麟兒報,Anonymous,Chinese fiction,NA,NA,14,2754,Chinese,2008-12-03
7400,The Martian: A Novel,George Du Maurier,Authors -- Fiction,Young men -- Fiction,Paris (France) -- Fiction,59,129016,English,2008-12-03
7401,Poems & Ballads (Second Series),Algernon Charles Swinburne,"Ballads, English",English poetry,NA,38,25798,English,2008-12-04
7402,風流悟,Zuohuasanren,Chinese fiction,NA,NA,14,3100,Chinese,2008-12-04
7403,清代野记,Zuoguanlaoren,"China -- History -- Qing dynasty, 1644-1912 -- Anecdotes",NA,NA,11,2722,Chinese,2008-12-04
7404,Where the Strange Trails Go Down,E. Alexander Powell,Southeast Asia -- Description and travel,NA,NA,96,72124,English,2008-12-04
7405,"Ulf Van Yern, and Other Ballads",Thomas James Wise and George Borrow,Ballads,English poetry,NA,5,2557,English,2008-12-04
7406,Axel Thordson and Fair Valborg: a ballad,Thomas James Wise and George Borrow,English poetry,NA,NA,5,5460,English,2008-12-04
7407,"The Return of the Dead, and Other Ballads",Thomas James Wise and George Borrow,Ballads,English poetry,NA,6,2205,English,2008-12-04
7408,"Mollie Charane, and Other Ballads",Thomas James Wise and George Borrow,Ballads,English poetry,NA,3,2532,English,2008-12-04
7409,"The King's Wake, and Other Ballads",George Borrow,Ballads,English poetry,NA,3,2239,English,2008-12-04
7410,Travels in France during the years 1814-15,Alison and Tytler,France -- Description and travel,"Napoleon I, Emperor of the French, 1769-1821 -- Elba and the Hundred Days, 1814-1815","Alison, Archibald, Sir, 1792-1867",28,144125,English,2008-12-04
7411,The House with the Mezzanine and Other Stories,Anton Pavlovich Chekhov,Short stories,NA,NA,61,63031,English,2008-12-04
7412,Lendas dos Vegetaes,Eduardo Henrique Vieira Coelho de Sequeira,Plants -- Folklore,NA,NA,39,0,Portuguese,2008-12-04
7413,Á Ilha da Madeira,José Ramos Coelho,Poetry,NA,NA,7,951,Portuguese,2008-12-04
7414,好逑傳,Mingjiaozhongren,Chinese fiction,NA,NA,13,3768,Chinese,2008-12-05
7415,殺子報,Lingyanqiaozi,Chinese fiction,NA,NA,6,378,Chinese,2008-12-05
7416,"Barnavännen,  1905-01",Various,Svenska missionsförbundet -- Periodicals,"Children's periodicals, Swedish",Christian education -- Periodicals,14,13301,Swedish,2008-12-05
7417,"Barnavännen, 1905-02",Various,Svenska missionsförbundet -- Periodicals,"Children's periodicals, Swedish",Christian education -- Periodicals,5,12572,Swedish,2008-12-05
